Lat,Long,Type,Count,State
42.692181369554,23.3362624694972,1100,3,ДОБРО,
42.6871004724203,23.3457759890834,1100,1,ДОБРО,
42.6906565998724,23.3301583906573,1100,1,ДОБРО,
42.691378433728,23.3239237097686,1100,4,ДОБРО,
42.6912320758267,23.3228670384193,1100,2,ДОБРО,
42.6920522671027,23.3210815271291,1100,2,ДОБРО,
42.6908930230121,23.3238825104394,1100,1,ДОБРО,
42.683523622711,23.335467759849,1100,8,ДОБРО,
42.6899548743248,23.3310676438693,1100,1,ДОБРО,
42.6909388515082,23.324133168516,1100,1,ДОБРО,
42.6907381762028,23.3237237086335,1100,1,ДОБРО,
42.6872541162959,23.3293281411559,1100,3,ДОБРО,
42.6913417740762,23.3224964729921,1100,3,ДОБРО,
42.6912499754049,23.324548625344,1100,1,ДОБРО,
42.6911454506108,23.3243712838593,1100,1,ДОБРО,
42.6896500686912,23.3330516491303,1100,3,ДОБРО,
42.6903322725253,23.3248010478655,1100,2,ДОБРО,
42.6904081429497,23.3234853640007,1100,1,ДОБРО,
42.6901221424265,23.3233233059049,1100,1,ДОБРО,
42.6895360618419,23.3232200747805,1100,1,ДОБРО,
42.6938767229858,23.3298895799083,1100,2,ДОБРО,
42.6893263173458,23.3233002852335,1100,1,ДОБРО,
42.6892143500905,23.3232853901255,1100,1,ДОБРО,
42.686581861042,23.3272974498084,1100,2,ДОБРО,
42.6888345517596,23.3231440672251,1100,1,ДОБРО,
42.6892397169768,23.3257908567465,1100,2,ДОБРО,
42.6897486389535,23.3252539367685,1100,4,ДОБРО,
42.6892475665949,23.3253023856956,1100,1,ДОБРО,
42.6891709085243,23.3251870481885,1100,1,ДОБРО,
42.6892533087261,23.3239970464318,1100,1,ДОБРО,
42.6863082517247,23.3448543250694,1100,1,ДОБРО,
42.6955758639306,23.3296754810613,1100,4,ДОБРО,
42.6955317569296,23.3236607864351,1100,1,ДОБРО,
42.6962368381276,23.32381817252,1100,3,ДОБРО,
42.6962564448669,23.3240309753321,3000,3,ДОБРО,
42.6953610481167,23.3225935043683,1100,2,ДОБРО,
42.6870963395057,23.3248918587622,1100,1,ДОБРО,
42.6906671285903,23.320660234562,1100,2,ДОБРО,
42.6956424144956,23.3212037498583,1100,2,ДОБРО,
42.6964824000667,23.3293694056668,1100,3,ДОБРО,
42.6966747931426,23.3303611344252,1100,2,ДОБРО,
42.6937791108437,23.3215494385983,1100,4,ДОБРО,
42.6934090675337,23.3214800315698,1100,3,ДОБРО,
42.6934368166929,23.3224997452794,1100,4,ДОБРО,
