Lat,Long,Type,Count,State
42.7747907598507,23.3164820776178,110,2,ДОБРО,
42.7405363329036,23.3162422064433,1100,4,ДОБРО,
42.7353005084571,23.2966286487154,240,1,ДОБРО,
42.7224552052171,23.3004213166497,1100,3,ДОБРО,
42.7334305407141,23.2909989655569,1100,2,ДОБРО,
42.7494208609327,23.3138862392723,240,1,ДОБРО,
42.7460682885261,23.3181465920747,1100,1,ДОБРО,
42.7218710550016,23.301233239543,110 – СГУРИЯ,1,ДОБРО,
42.7403743487966,23.3081937930966,1100,2,ДОБРО,
42.750670694195,23.3195852550441,120,1,ДОБРО,
42.7279057739841,23.28951098131,1100,2,ДОБРО,
42.7493823926037,23.3122715242359,120,1,ДОБРО,
42.7274592142983,23.3138318225417,110,1,ЗА ОБСУЖВАНЕ,
42.7274740227713,23.3034057561572,110,1,ДОБРО,
42.7397353235452,23.3060959147479,1100,2,ДОБРО,
42.7271321544812,23.2879856936067,110,1,ДОБРО,
42.7225240260836,23.3039298123093,110,1,ДОБРО,
42.7393175521351,23.3051633804927,1100,2,ДОБРО,
42.7733473127749,23.3203522263028,240,1,ДОБРО,
42.7755013986649,23.3116271928204,120,1,ДОБРО,
42.7305474354284,23.2892189686066,1100,4,ДОБРО,
42.7733665183005,23.3145879494128,120,1,ДОБРО,
42.7511742151359,23.3195571917878,110,1,ДОБРО,
42.7201515660324,23.3059360362807,110,1,ДОБРО,
42.7505025953101,23.3132514095962,110,1,ДОБРО,
42.77380652091,23.3169454466559,110,1,ДОБРО,
42.7273574709456,23.3146072253997,110,1,ЗА ОБСУЖВАНЕ,
42.7375826295968,23.3038061921058,1100,1,ДОБРО,
42.7715971449307,23.3142462342744,110,1,ДОБРО,
42.7281783874657,23.2947335101899,1100,2,ДОБРО,
42.7283910310015,23.3025070847282,110,1,ДОБРО,
42.7733891027597,23.3182920871009,120,1,ДОБРО,
42.7278119656095,23.3138572713902,110,2,ЗА ОБСУЖВАНЕ,
42.7330099133084,23.3091807047047,1100,2,ДОБРО,
42.7371945496591,23.2992406068371,1100,2,ДОБРО,
42.7736882822005,23.3145058828432,240,3,ДОБРО,
42.7511321014158,23.317621537758,1100,3,ДОБРО,
42.7329533279718,23.2948298685774,1100,2,ДОБРО,
42.7372432351761,23.297406247938,1100,2,ДОБРО,
42.7727007845966,23.3153254571232,120,1,ДОБРО,
42.7214564082916,23.3072223708545,110,1,ДОБРО,
42.7273674631519,23.2902839521954,1100,2,ДОБРО,
42.7210539245014,23.3031147095389,110,15,ДОБРО,
42.7714202780394,23.310260937846,240,1,ДОБРО,
42.7727532719647,23.3130774902465,110,3,ДОБРО,
42.7563775121299,23.3190138582733,110,2,ДОБРО,
42.731429527681,23.2901361334655,1100,3,ДОБРО,
42.72211138329,23.3027759552529,110,1,ДОБРО,
42.7281935644021,23.2972015276861,1100,2,ДОБРО,
42.7733078570444,23.318193004585,240,1,ДОБРО,
42.7280083513095,23.3139148639294,110 – СГУРИЯ,1,ЗА ОБСУЖВАНЕ,
42.7714693773102,23.3096144988129,110,3,ДОБРО,
42.7387598687971,23.3104325507899,1100,1,ДОБРО,
42.720857764741,23.306163236321,240,1,ДОБРО,
42.7317293326314,23.2896880105563,1100,2,ДОБРО,
42.7484019693163,23.3161067252995,1100,3,ДОБРО,
42.7201233652736,23.3053142065732,110,1,ДОБРО,
42.7723627929793,23.3175596469699,240,1,ДОБРО,
42.7742537245595,23.3144859173066,110,2,ДОБРО,
42.7317308389533,23.2955416678104,1100,2,ДОБРО,
42.7213733844631,23.3060477191052,110 – СГУРИЯ,1,ДОБРО,
42.7326242620061,23.2955906268015,110,2,ДОБРО,
42.7218242387153,23.3004462498731,110 – СГУРИЯ,1,ДОБРО,
42.7516959545228,23.3133758497744,120,1,ДОБРО,
42.7741324247074,23.3144620482049,120,1,ДОБРО,
42.7319404809896,23.2948066252027,1100,2,ДОБРО,
42.7538909419091,23.318075034823,110,2,ДОБРО,
42.7220454331747,23.300890267429,110,1,ДОБРО,
42.7209069625082,23.3055533935584,110,1,ДОБРО,
42.7281879819683,23.2997497487096,1100,2,ДОБРО,
42.7330674395799,23.2986020046783,110,1,ДОБРО,
42.7535239661087,23.3178344597389,110,2,ДОБРО,
42.7255425949296,23.3104268270761,1100,2,ДОБРО,
42.7727395426707,23.3148752948029,240,1,ДОБРО,
42.7210861339627,23.30604728054,110,1,ДОБРО,
42.77356190303,23.3208286194923,110,1,ДОБРО,
42.7324843164324,23.295488050181,1100,1,ДОБРО,
42.7490341678797,23.3253303513724,1100,1,ДОБРО,
42.7515788232363,23.3135933036802,110,1,ДОБРО,
42.7713693497626,23.3189892428978,110,1,ДОБРО,
42.748119293054,23.3177941804098,1100,1,ДОБРО,
42.7319143065565,23.2935473125547,1100,1,ДОБРО,
42.7745248091574,23.3114348415746,110,2,ДОБРО,
42.7204950463578,23.3052669540748,110,2,ДОБРО,
42.7752059882013,23.3113511802677,120,1,ДОБРО,
42.7305221940354,23.2889584892453,1100,4,ДОБРО,
42.7277782725975,23.287722577353,1100,1,ДОБРО,
42.7223448455187,23.3040935315,110,1,ДОБРО,
42.7744024756739,23.3109942088558,120,1,ДОБРО,
42.7306424383594,23.2943908892892,1100,2,ДОБРО,
42.7213225885632,23.3032295743179,110,1,ДОБРО,
42.7231382818097,23.3137694545434,1100,1,ЗА ОБСУЖВАНЕ,
42.7530616524448,23.3202846576273,110,1,ДОБРО,
42.7758236106018,23.3119181540971,240,1,ДОБРО,
42.7672812385417,23.3196066059016,1100,1,ДОБРО,
42.7305486911407,23.2889266332865,1100,4,ДОБРО,
42.7790316900821,23.3137244456224,110,1,ДОБРО,
42.7275983640167,23.2908809572242,1100,1,ДОБРО,
42.7212968836862,23.3048924849321,110,1,ДОБРО,
42.7329439626119,23.2915546878941,1100,2,ДОБРО,
42.7227954434644,23.2975829358276,110,1,ДОБРО,
42.7760168467949,23.3120332350014,120,1,ДОБРО,
42.7305327988013,23.2892201507856,1100,4,ДОБРО,
42.727573153055,23.289748377404,1100,1,ДОБРО,
42.7522096288843,23.3137165165885,120,2,ДОБРО,
42.7223126654682,23.3045180424473,110,1,ДОБРО,
42.732144661057,23.2937875586589,110,3,ДОБРО,
42.7225696235353,23.2974092516073,110,1,ДОБРО,
42.7301027183975,23.3055764018487,1100,3,ДОБРО,
42.771947763745,23.3176847783046,110,1,ДОБРО,
42.771393577876,23.311529531773,110,1,ДОБРО,
42.7208846590646,23.3073793458368,240,1,ДОБРО,
42.7515620598561,23.3185867452394,120,2,ДОБРО,
42.7305224701751,23.2890946222692,1100,4,ДОБРО,
42.7749662266064,23.3146131139287,110,1,ДОБРО,
42.7311287712744,23.2922794399109,1100,4,ДОБРО,
42.7729341086991,23.3101874799777,110,1,ДОБРО,
42.7220247758181,23.3005464818871,110,1,ДОБРО,
42.7304831804686,23.2930124533052,1100,4,ДОБРО,
42.7249719238901,23.3122260519363,1100,1,ЗА ОБСУЖВАНЕ,
42.7726983342302,23.3141943157321,110,1,ДОБРО,
42.750337373385,23.3133780254667,120,1,ДОБРО,
42.7229721272414,23.3043306105859,110,1,ДОБРО,
42.7741181380506,23.3193159008673,240,1,ДОБРО,
42.7323789025674,23.2942783928757,110,2,ДОБРО,
42.722187350947,23.3003665471847,110,1,ДОБРО,
42.7327339365306,23.2887057945856,1100,4,ДОБРО,
42.7739163568729,23.3200430502157,110,1,ДОБРО,
42.7544742283298,23.3200319095657,120,2,ДОБРО,
42.7328360687279,23.2933561417116,1100,2,ДОБРО,
42.7220741000189,23.3001721282655,110,1,ДОБРО,
42.7715267127891,23.3141758461726,120,1,ДОБРО,
42.7271908619902,23.3066539447699,1100,2,ДОБРО,
42.722777816415,23.2993426053885,110,1,ДОБРО,
42.7309946008811,23.2995227302125,240,1,ДОБРО,
42.7271990172647,23.3036902082264,120,1,ДОБРО,
42.732419569732,23.2891855299743,1100,2,ДОБРО,
42.7220231886873,23.3044508703098,110 – СГУРИЯ,1,ДОБРО,
42.7746054208285,23.3172656932573,120,2,ДОБРО,
42.7276501506899,23.2952383337658,1100,2,ДОБРО,
42.7323127447675,23.2918709488983,1100,2,ДОБРО,
42.7225091317113,23.2975442286334,110,1,ДОБРО,
42.7522449830116,23.3147832267012,240,1,ДОБРО,
42.7271463123951,23.2899836629268,1100,2,ДОБРО,
42.7208478345546,23.3032744667994,110,1,ДОБРО,
42.7714261869414,23.3098088539784,110,1,ДОБРО,
42.7764442083253,23.3121314688669,110,1,ДОБРО,
42.7319135447433,23.2921219605132,1100,3,ДОБРО,
42.7535799417016,23.3203022224746,110,1,ДОБРО,
42.732271120824,23.2939377925374,110,2,ДОБРО,
42.722589938302,23.2971658006579,110,1,ДОБРО,
42.7773729157969,23.3218111355579,240,1,ДОБРО,
42.7488897692865,23.3165102274472,110,1,ДОБРО,
42.7223003912094,23.3004547535118,110,1,ДОБРО,
42.722264327211,23.3041929777527,110 – СГУРИЯ,1,ДОБРО,
42.7325405154771,23.2940411461678,110,2,ДОБРО,
42.7230422278094,23.2975587380809,110,1,ДОБРО,
42.7736099522443,23.3145174520209,120,1,ДОБРО,
42.7518770159317,23.3172342948952,120,1,ДОБРО,
42.7327561197081,23.2957351082655,110,2,ДОБРО,
42.7255707717414,23.3021825499385,1100,4,ДОБРО,
42.7263614523131,23.3046228480245,240,2,ДОБРО,
42.772777314356,23.3148298100297,120,1,ДОБРО,
42.7212927181355,23.3061476387407,110,1,ДОБРО,
42.7325403136184,23.2955937079189,110,1,ДОБРО,
42.7490698621115,23.3239376096283,1100,5,ДОБРО,
42.7539166601327,23.3196245135212,110,2,ДОБРО,
42.772942552707,23.312684138006,110,1,ДОБРО,
42.7324834680138,23.2954496133266,240,1,ДОБРО,
42.7728133686385,23.3125341348993,110,1,ДОБРО,
42.7277514771513,23.3131623343348,1100,1,ЗА ОБСУЖВАНЕ,
42.7331257263403,23.2962678963249,1100,1,ДОБРО,
42.7267965658664,23.3030190100842,110,2,ДОБРО,
42.751360450805,23.3138863333415,110,2,ДОБРО,
42.7276586526923,23.2976937950277,1100,3,ДОБРО,
42.720789638587,23.3052298874132,110,1,ДОБРО,
42.7279253675717,23.2929401899219,1100,4,ДОБРО,
42.7713100067554,23.317908174462,110,1,ДОБРО,
42.7295699209698,23.3012266463908,120,2,ДОБРО,
42.7284159658068,23.296483474542,1100,2,ДОБРО,
42.7227586674872,23.3037438058129,110,1,ДОБРО,
42.775507899467,23.3106139449914,120,2,ДОБРО,
42.7283467708512,23.2922518165468,1100,2,ДОБРО,
42.7751072971608,23.313563874946,240,1,ДОБРО,
42.7200988114191,23.3073863746997,110,1,ЗА ОБСУЖВАНЕ,
42.7760794015004,23.3144616311027,120,1,ДОБРО,
42.7292005331818,23.293041649272,110,1,ДОБРО,
42.7285201935507,23.3016832806866,1100,3,ДОБРО,
42.7463192818678,23.3186315989828,110,1,ДОБРО,
42.7516326709565,23.3151872768638,110,2,ДОБРО,
42.7715394215212,23.3102435675201,110,1,ДОБРО,
42.7285263861163,23.3047798448977,1100,2,ДОБРО,
42.7272306628913,23.2879228952591,120,1,ДОБРО,
42.7701461685136,23.3142473319736,1100,1,ДОБРО,
42.7289067011229,23.2990520356133,1100,2,ДОБРО,
42.7719628378519,23.3137006649646,110,1,ДОБРО,
42.7272146930141,23.2878868076617,110,1,ДОБРО,
42.7299959576537,23.2886702054598,1100,2,ДОБРО,
42.7502814298688,23.3139003545766,240,1,ДОБРО,
42.727921531022,23.3131667990263,110,2,ЗА ОБСУЖВАНЕ,
42.7387541630635,23.3154579716927,1100,1,ДОБРО,
42.7720732450118,23.313866034459,240,1,ДОБРО,
42.7272574575305,23.2878577152218,110,1,ДОБРО,
42.7270094066135,23.287890542076,110,1,ДОБРО,
42.7207371893752,23.3049191384366,110 – СГУРИЯ,1,ДОБРО,
42.7536166148987,23.3156818835219,120,1,ДОБРО,
42.7375752472918,23.3033643740105,1100,1,ДОБРО,
42.7216319291983,23.3043229974615,110,1,ЗА ОБСУЖВАНЕ,
42.7354887087377,23.3020188743896,1100,2,ДОБРО,
42.7363619260664,23.3018764704847,1100,2,ДОБРО,
42.7519711950818,23.317416983891,120,1,ДОБРО,
42.7253711426587,23.2896296848903,110,1,ДОБРО,
42.723071595776,23.3054063730552,110 – СГУРИЯ,1,ДОБРО,
42.7289632873463,23.3005431410667,110,1,ДОБРО,
42.7290474572862,23.2987479915595,1100,2,ДОБРО,
42.723130946127,23.3056112765465,110 – СГУРИЯ,1,ДОБРО,
42.7689377154908,23.3093791026783,110,1,ДОБРО,
42.7366922955269,23.2967853134946,1100,3,ДОБРО,
42.7367809357489,23.3011047593073,1100,2,ДОБРО,
42.771563597456,23.3096931031852,1100,1,ДОБРО,
42.7270405522293,23.2881237945578,240,1,ДОБРО,
42.7357477011886,23.301244253212,1100,2,ДОБРО,
42.7502161613782,23.3143003283284,240,2,ДОБРО,
42.7750288153405,23.3111590936479,120,2,ДОБРО,
42.7706852111919,23.3142260207581,110,2,ДОБРО,
42.7486939677631,23.3174146567063,120,2,ДОБРО,
42.7754567557956,23.3131588269052,120,1,ДОБРО,
42.7272414631474,23.3027514381675,110,1,ДОБРО,
42.7503817998923,23.3200890726345,120,3,ДОБРО,
42.7732959814502,23.3201859341358,120,2,ДОБРО,
42.7347507622915,23.3021361793298,1100,2,ДОБРО,
42.7734226695916,23.3128934077206,110 – СГУРИЯ,1,ДОБРО,
42.7345502059457,23.3012250513553,1100,2,ДОБРО,
42.7541597069274,23.3182310046686,110,3,ДОБРО,
42.7343730288049,23.3001515431556,1100,2,ДОБРО,
42.7531607883166,23.3157353550934,110,1,ДОБРО,
42.721960829431,23.302587265432,110,1,ДОБРО,
42.735374592873,23.3001402478888,1100,1,ДОБРО,
42.7327942934003,23.3023251964445,240,1,ДОБРО,
42.7727714568173,23.312658223119,120,2,ДОБРО,
42.7713383584961,23.3148176558627,110,1,ДОБРО,
42.7228688406452,23.2980116774716,110,1,ДОБРО,
42.735770639693,23.2999757544981,1100,2,ДОБРО,
42.7357273183357,23.2980103906107,1100,2,ДОБРО,
42.7281800434372,23.3143824178358,110,1,ЗА ОБСУЖВАНЕ,
42.7728791137681,23.3122124658423,110 – СГУРИЯ,2,ДОБРО,
42.7254294102819,23.2890951582898,110,2,ДОБРО,
42.7355250865858,23.2955489035905,1100,1,ДОБРО,
42.7507981388984,23.3151916446506,110,2,ДОБРО,
42.7215639121758,23.3074419436675,110,1,ДОБРО,
42.7327740910441,23.3007142723839,120,1,ДОБРО,
42.7354079326508,23.2951267798266,1100,1,ДОБРО,
42.7364350031131,23.2979624603574,1100,2,ДОБРО,
42.7361254668751,23.2963734163836,1100,1,ДОБРО,
42.7325398825018,23.2965040806155,120,1,ДОБРО,
42.7706100607233,23.3189280003315,110,1,ДОБРО,
42.7362310192996,23.2946108302496,1100,2,ДОБРО,
42.7735826399031,23.3158674570749,120,1,ДОБРО,
42.7351778082094,23.2993017801248,1100,2,ДОБРО,
42.7283842974745,23.3025124393628,120,1,ДОБРО,
42.7742581827284,23.3145227858508,120,1,ДОБРО,
42.7485524698884,23.3177696301894,120,1,ДОБРО,
42.7295288440169,23.3179523310271,110,1,ЗА ОБСУЖВАНЕ,
42.7348775029432,23.2980878213015,1100,2,ДОБРО,
42.7490734294608,23.3147317595931,120,1,ДОБРО,
42.7222797897998,23.3042114815169,110,1,ДОБРО,
42.7348624384329,23.2970888623667,1100,2,ДОБРО,
42.7350782103567,23.2953683479087,1100,1,ДОБРО,
42.7491895402625,23.3149081979776,120,3,ДОБРО,
42.7291316647035,23.3017192871446,110,3,ДОБРО,
42.7287869094992,23.3011552842753,110,2,ДОБРО,
42.7346993774038,23.2949362136554,1100,1,ДОБРО,
42.7499145177917,23.315089707481,120,3,ДОБРО,
42.7345820032358,23.3137683355515,1100,1,ДОБРО,
42.733996588904,23.3145633226191,1100,1,ДОБРО,
42.7214742438358,23.3036427409548,240,1,ДОБРО,
42.7219638891734,23.3056807440669,110,1,ЗА ОБСУЖВАНЕ,
42.7216724923424,23.3056580098274,1100,2,ДОБРО,
42.7209716569153,23.3048078100401,110 – СГУРИЯ,1,ДОБРО,
42.7342796965607,23.3140774790237,1100,1,ДОБРО,
42.7353527100829,23.2967020981223,120,1,ДОБРО,
42.7226845653764,23.297590926463,1100,1,ДОБРО,
42.7300782375218,23.2957504764026,110,2,ДОБРО,
42.7714106675626,23.3187472162762,120,2,ДОБРО,
42.7727359534231,23.3104148668208,240,1,ДОБРО,
42.7301035079708,23.2957756437167,110,2,ДОБРО,
42.7207642604911,23.3041415915409,110,1,ДОБРО,
42.7678584976742,23.309661111734,1100,1,ДОБРО,
42.7486223428499,23.3177953962762,120,1,ДОБРО,
42.7214086566914,23.3024586111779,110,2,ДОБРО,
42.773203124242,23.3163056943722,110,1,ДОБРО,
42.7499528571351,23.3152370279097,110,1,ДОБРО,
42.7307210970327,23.2962156585743,1100,1,ДОБРО,
42.7713796433964,23.3190583307562,240,1,ДОБРО,
42.7492581648873,23.314333844055,120,1,ДОБРО,
42.7735082913331,23.3174703060788,110,1,ДОБРО,
42.7308919055048,23.2962931409985,1100,4,ДОБРО,
42.7739390107029,23.3198307512079,110,1,ДОБРО,
42.7751847828976,23.3138576699382,110,1,ДОБРО,
42.7301506643421,23.2980491846938,1100,1,ДОБРО,
42.7713166558483,23.3131423766351,110,1,ДОБРО,
42.7207763921261,23.306638604271,240,1,ДОБРО,
42.7206118922393,23.3048165516394,110,1,ЗА ОБСУЖВАНЕ,
42.7753707082789,23.3145418112874,110,1,ДОБРО,
42.753462268423,23.3186642984014,110,3,ДОБРО,
