Lat,Long,Type,Count,State
42.7066590276888,23.3172228506786,1100,3,ДОБРО,
42.7242315189673,23.3370715163589,240,1,ДОБРО,
42.7151435743264,23.3413282865693,1100,1,ДОБРО,
42.7282562394229,23.3432650203512,110,1,ДОБРО,
42.7067330735786,23.3177364285887,1100,1,ДОБРО,
42.7260785392308,23.3422343698154,110,2,ДОБРО,
42.7058918150997,23.3192859276182,1100,1,ДОБРО,
42.7147660872223,23.3470473839622,110,3,ДОБРО,
42.7217878181075,23.3371846245057,110,2,ДОБРО,
42.7106953969165,23.3122152990557,1100,4,ДОБРО,
42.7153755157997,23.3411904978088,110,2,ДОБРО,
42.7120369062314,23.3466870693251,110,3,ДОБРО,
42.7282033189282,23.3434522092785,110,2,ДОБРО,
42.7063340149957,23.3165077801191,1100,3,ДОБРО,
42.7463798472735,23.3512928916529,110,2,ДОБРО,
42.707620734552,23.3181637408489,1100,1,ДОБРО,
42.7210990248894,23.3329589078374,110,1,ДОБРО,
42.7248609662779,23.3439196329127,110,4,ДОБРО,
42.7073336904762,23.3260364322199,1100,1,ДОБРО,
42.7278016205533,23.3438103360624,110,2,ДОБРО,
42.7053235385559,23.322736556679,1100,1,ДОБРО,
42.7054476194614,23.3212203680807,1100,1,ДОБРО,
42.7055497117035,23.3195824474208,1100,1,ДОБРО,
42.7262246209859,23.3371680629157,110,2,ДОБРО,
42.7063800638253,23.3206040136254,1100,2,ДОБРО,
42.7057710478844,23.3166309250581,1100,1,ДОБРО,
42.7365931912366,23.3420788495934,110,2,ДОБРО,
42.7205829823617,23.337886855613,110,2,ДОБРО,
42.7278148560524,23.3387646542546,110,1,ДОБРО,
42.7291356743442,23.3452520350801,110,2,ДОБРО,
42.715868695926,23.34482547125,240,1,ДОБРО,
42.705938550701,23.3239181044295,1100,2,ДОБРО,
42.7127117160391,23.31739599578,1100,2,ДОБРО,
42.7383991172698,23.340452717708,110,3,ДОБРО,
42.7141800486777,23.3489140072454,110,1,ДОБРО,
42.7218225547245,23.3456010816306,110,4,ДОБРО,
42.7058000899196,23.3159391972141,1100,1,ДОБРО,
42.7154623847677,23.3480714650958,110,1,ДОБРО,
42.7058848613596,23.3206988727659,1100,2,ДОБРО,
42.7206888349079,23.3359734083945,110,1,ДОБРО,
42.7059749986973,23.3220566331375,1100,2,ДОБРО,
42.7376689503687,23.3453167124258,110,2,ДОБРО,
42.729816340377,23.3417707731215,110,2,ДОБРО,
42.7139500729079,23.2988311985444,1100,3,ДОБРО,
42.7442634990213,23.3458312323278,240,1,ДОБРО,
42.7311036927921,23.3437138204185,110,3,ДОБРО,
42.7231168927002,23.3345691409458,110,3,ДОБРО,
42.7215123825348,23.3379021792355,110,2,ДОБРО,
42.7063069410694,23.3219891770259,1100,2,ДОБРО,
42.7200123670409,23.3351700847302,110,2,ДОБРО,
42.7381875624046,23.3373637084456,110,2,ДОБРО,
42.7147403761935,23.3507644678652,110,1,ДОБРО,
42.7061243935769,23.3250526320013,1100,1,ДОБРО,
42.7121033569274,23.3197019561494,1100,8,ДОБРО,
42.7260759314701,23.3404777393193,110,2,ДОБРО,
42.7158207764671,23.345804440154,240,1,ДОБРО,
42.724657616935,23.3438447043364,110,2,ДОБРО,
42.7109025470175,23.3367485505599,1100,1,ДОБРО,
42.7279845837135,23.3422495585962,110,3,ДОБРО,
42.7152748457741,23.3438202673141,110,2,ДОБРО,
42.7247345225931,23.3454021211005,110,2,ДОБРО,
42.7229451253866,23.3346593733488,110,3,ДОБРО,
42.7072015480605,23.3218526668215,1100,3,ДОБРО,
42.7266272143059,23.3426011337914,110,3,ДОБРО,
42.743793704477,23.3479328179538,110,2,ДОБРО,
