Lat,Long,Type,Count,State
42.7020797773938,23.3054944896802,1100,1,ДОБРО,
42.6920427620127,23.2941886834801,1100,1,ДОБРО,
42.6929174736272,23.304870485136,1100,1,ДОБРО,
42.7022177686876,23.3049951663728,1100,1,ДОБРО,
42.6946272247629,23.3033076014499,1100,2,ДОБРО,
42.695101262608,23.3020483524362,1100,1,ДОБРО,
42.6960292659898,23.2990461036882,1100,3,ДОБРО,
42.6946564059851,23.3014821818398,1100,1,ДОБРО,
42.6951560603037,23.3042972512293,1100,1,ДОБРО,
42.6942349536455,23.3045186317424,1100,2,ДОБРО,
42.6912317360601,23.2932182539937,1100,1,ДОБРО,
42.6937063701414,23.3043467337967,1100,1,ДОБРО,
42.6930532519108,23.2985924719486,1100,2,ДОБРО,
42.6900448929215,23.2920159257056,1100,1,ДОБРО,
42.6939817220693,23.3042274051934,1100,2,ДОБРО,
42.700020310799,23.3010471175744,1100,1,ДОБРО,
42.6937269711992,23.2998235465414,1100,1,ДОБРО,
42.6945029694866,23.2981389291667,1100,1,ДОБРО,
42.6938666352684,23.2972726572154,1100,2,ДОБРО,
42.6945222984268,23.2966611282709,1100,5,ДОБРО,
42.6945885404605,23.298608254005,1100,1,ДОБРО,
42.7004755906514,23.3053995513331,3000,2,ДОБРО,
42.6951910333402,23.2983179339156,1100,2,ДОБРО,
42.6917717185861,23.294342255885,1100,1,ДОБРО,
42.6917785030934,23.296186475693,1100,1,ДОБРО,
42.6906981062588,23.2927715373302,1100,3,ДОБРО,
42.6902529728112,23.2885788352756,1100,1,ДОБРО,
42.6892769743323,23.2896055441102,1100,1,ДОБРО,
42.7053135572168,23.3052546904049,1100,1,ДОБРО,
42.6900504528245,23.2959461703586,1100,1,ДОБРО,
42.6912764721331,23.2990366234848,1100,2,ДОБРО,
42.6911297750844,23.2916743369211,1100,1,ДОБРО,
42.6916776429177,23.2916408427692,1100,1,ДОБРО,
42.6912495361594,23.2909680565873,1100,1,ДОБРО,
42.6923600524899,23.293812229653,1100,2,ДОБРО,
42.693001282417,23.2950673849722,1100,1,ДОБРО,
42.6972013280816,23.2965295615175,1100,2,ДОБРО,
42.6900296004144,23.2960360605718,1100,1,ДОБРО,
42.6973805960272,23.2997310834032,3000,1,ДОБРО,
42.7008864419513,23.2994783591125,1100,2,ДОБРО,
42.7042523947939,23.2994238284711,1100,3,ДОБРО,
42.695560129893,23.2995730334105,1100,2,ДОБРО,
42.6953590116842,23.2959088138038,1100,1,ДОБРО,
42.6975118616383,23.2975442448853,1100,3,ДОБРО,
42.6992541625603,23.2980323899788,1100,1,ДОБРО,
42.6996235629768,23.298137889335,1100,1,ДОБРО,
42.6955018405871,23.2978169061878,1100,2,ДОБРО,
42.6967822130224,23.3049928203828,3000,3,ДОБРО,
42.696395510449,23.3051362783976,1100,3,ДОБРО,
42.6961670131983,23.3047460988427,1100,2,ДОБРО,
42.702798221486,23.3051551322742,1100,1,ДОБРО,
42.6965939130902,23.3003783076803,1100,2,ДОБРО,
42.6961454157642,23.3005932993731,1100,2,ДОБРО,
42.6992035825226,23.2988750563532,1100,3,ДОБРО,
42.6965210156524,23.2982521482116,1100,2,ДОБРО,
42.6988873691258,23.2999018538553,3000,1,ДОБРО,
42.6979267358999,23.3014769342483,1100,2,ДОБРО,
42.6986368874267,23.3025237561661,1100,1,ДОБРО,
42.698910837305,23.3011948839286,1100,3,ДОБРО,
42.7031075009605,23.3042332149024,1100,1,ДОБРО,
42.6980389159836,23.3006620259959,1100,2,ДОБРО,
42.6981448868094,23.2967941667191,1100,1,ДОБРО,
42.6982726986498,23.3053870905458,1100,3,ДОБРО,
42.6983581665836,23.3047484185909,1100,3,ДОБРО,
42.6977590887924,23.3031066169889,1100,2,ДОБРО,
